ResourceID1;ResourceLabel1;ResourceID2;ResourceLabel2;ObjectID;ObjectName;FirstTS;LastTS;MedTS
3;An Iston;18;Tom Washing;1;Daily Standup 1;27/12/2022 10:00:00;27/12/2022 10:30:00;27/12/2022 10:00:00
7;Caroll Lewis;9;Cindy Gos;1;Daily Standup 1;27/12/2022 10:00:00;27/12/2022 10:30:00;27/12/2022 10:00:00
7;Caroll Lewis;8;Christie Agath;1;Daily Standup 1;27/12/2022 10:00:00;27/12/2022 10:30:00;27/12/2022 10:00:00
7;Caroll Lewis;15;Martin Stevenson;1;Daily Standup 1;27/12/2022 10:00:00;27/12/2022 10:30:00;27/12/2022 10:00:00
7;Caroll Lewis;18;Tom Washing;1;Daily Standup 1;27/12/2022 10:00:00;27/12/2022 10:30:00;27/12/2022 10:00:00
15;Martin Stevenson;18;Tom Washing;1;Daily Standup 1;27/12/2022 10:00:00;27/12/2022 10:30:00;27/12/2022 10:00:00
9;Cindy Gos;19;Viv Aldi;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
9;Cindy Gos;16;Mel Rom;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
9;Cindy Gos;17;Michelle Davids;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
1;Adam Douglas;9;Cindy Gos;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
1;Adam Douglas;19;Viv Aldi;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
1;Adam Douglas;4;An Millic;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
1;Adam Douglas;16;Mel Rom;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
1;Adam Douglas;17;Michelle Davids;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
4;An Millic;9;Cindy Gos;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
4;An Millic;19;Viv Aldi;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
4;An Millic;16;Mel Rom;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
4;An Millic;17;Michelle Davids;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
16;Mel Rom;19;Viv Aldi;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
16;Mel Rom;17;Michelle Davids;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
17;Michelle Davids;19;Viv Aldi;2;Daily Standup 2;27/12/2022 10:30:00;27/12/2022 11:00:00;27/12/2022 10:30:00
8;Christie Agath;9;Cindy Gos;3;Daily Standup 3;27/12/2022 11:00:00;27/12/2022 11:30:00;27/12/2022 11:00:00
9;Cindy Gos;15;Martin Stevenson;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
9;Cindy Gos;18;Tom Washing;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
2;Al Hannib;9;Cindy Gos;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
2;Al Hannib;3;An Iston;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
2;Al Hannib;7;Caroll Lewis;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
2;Al Hannib;15;Martin Stevenson;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
2;Al Hannib;18;Tom Washing;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
2;Al Hannib;8;Christie Agath;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
3;An Iston;9;Cindy Gos;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
3;An Iston;7;Caroll Lewis;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
3;An Iston;15;Martin Stevenson;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
3;An Iston;18;Tom Washing;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
3;An Iston;8;Christie Agath;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
7;Caroll Lewis;9;Cindy Gos;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
7;Caroll Lewis;15;Martin Stevenson;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
7;Caroll Lewis;18;Tom Washing;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
7;Caroll Lewis;8;Christie Agath;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
15;Martin Stevenson;18;Tom Washing;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
8;Christie Agath;9;Cindy Gos;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
8;Christie Agath;15;Martin Stevenson;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
8;Christie Agath;18;Tom Washing;4;Sprint Planning 1;27/12/2022 14:00:00;27/12/2022 16:00:00;27/12/2022 14:00:00
9;Cindy Gos;19;Viv Aldi;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
9;Cindy Gos;16;Mel Rom;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
9;Cindy Gos;17;Michelle Davids;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
1;Adam Douglas;9;Cindy Gos;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
1;Adam Douglas;19;Viv Aldi;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
1;Adam Douglas;4;An Millic;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
1;Adam Douglas;16;Mel Rom;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
1;Adam Douglas;17;Michelle Davids;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
4;An Millic;9;Cindy Gos;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
4;An Millic;19;Viv Aldi;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
4;An Millic;16;Mel Rom;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
4;An Millic;17;Michelle Davids;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
16;Mel Rom;19;Viv Aldi;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
16;Mel Rom;17;Michelle Davids;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
17;Michelle Davids;19;Viv Aldi;5;Sprint Planning 2;28/12/2022 14:00:00;28/12/2022 16:00:00;28/12/2022 14:00:00
8;Christie Agath;9;Cindy Gos;6;Sprint Planning 3;28/12/2022 16:00:00;28/12/2022 18:00:00;28/12/2022 16:00:00
9;Cindy Gos;15;Martin Stevenson;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
9;Cindy Gos;18;Tom Washing;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
8;Christie Agath;9;Cindy Gos;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
8;Christie Agath;15;Martin Stevenson;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
8;Christie Agath;18;Tom Washing;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
2;Al Hannib;9;Cindy Gos;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
2;Al Hannib;8;Christie Agath;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
2;Al Hannib;3;An Iston;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
2;Al Hannib;7;Caroll Lewis;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
2;Al Hannib;15;Martin Stevenson;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
2;Al Hannib;18;Tom Washing;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
3;An Iston;9;Cindy Gos;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
3;An Iston;8;Christie Agath;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
3;An Iston;7;Caroll Lewis;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
3;An Iston;15;Martin Stevenson;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
3;An Iston;18;Tom Washing;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
7;Caroll Lewis;9;Cindy Gos;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
7;Caroll Lewis;8;Christie Agath;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
7;Caroll Lewis;15;Martin Stevenson;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
7;Caroll Lewis;18;Tom Washing;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
15;Martin Stevenson;18;Tom Washing;1;Daily Standup 1;29/12/2022 10:00:00;29/12/2022 10:30:00;29/12/2022 10:00:00
9;Cindy Gos;19;Viv Aldi;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
9;Cindy Gos;16;Mel Rom;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
9;Cindy Gos;17;Michelle Davids;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
1;Adam Douglas;9;Cindy Gos;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
1;Adam Douglas;19;Viv Aldi;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
1;Adam Douglas;4;An Millic;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
1;Adam Douglas;16;Mel Rom;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
1;Adam Douglas;17;Michelle Davids;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
4;An Millic;9;Cindy Gos;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
4;An Millic;19;Viv Aldi;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
4;An Millic;16;Mel Rom;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
4;An Millic;17;Michelle Davids;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
16;Mel Rom;19;Viv Aldi;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
16;Mel Rom;17;Michelle Davids;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
17;Michelle Davids;19;Viv Aldi;2;Daily Standup 2;29/12/2022 10:30:00;29/12/2022 11:00:00;29/12/2022 10:30:00
9;Cindy Gos;13;Hugo Victor;3;Daily Standup 3;29/12/2022 11:00:00;29/12/2022 11:30:00;29/12/2022 11:00:00
8;Christie Agath;9;Cindy Gos;3;Daily Standup 3;29/12/2022 11:00:00;29/12/2022 11:30:00;29/12/2022 11:00:00
8;Christie Agath;13;Hugo Victor;3;Daily Standup 3;29/12/2022 11:00:00;29/12/2022 11:30:00;29/12/2022 11:00:00
9;Cindy Gos;19;Viv Aldi;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
9;Cindy Gos;13;Hugo Victor;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
9;Cindy Gos;18;Tom Washing;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
8;Christie Agath;9;Cindy Gos;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
8;Christie Agath;19;Viv Aldi;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
8;Christie Agath;13;Hugo Victor;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
8;Christie Agath;18;Tom Washing;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
8;Christie Agath;9;Cindy Gos;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
8;Christie Agath;19;Viv Aldi;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
8;Christie Agath;13;Hugo Victor;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
8;Christie Agath;18;Tom Washing;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
13;Hugo Victor;19;Viv Aldi;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
13;Hugo Victor;18;Tom Washing;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
7;Caroll Lewis;9;Cindy Gos;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
7;Caroll Lewis;8;Christie Agath;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
7;Caroll Lewis;19;Viv Aldi;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
7;Caroll Lewis;8;Christie Agath;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
7;Caroll Lewis;13;Hugo Victor;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
7;Caroll Lewis;18;Tom Washing;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
18;Tom Washing;19;Viv Aldi;7;Sprint Demo 1;29/12/2022 14:00:00;29/12/2022 16:00:00;29/12/2022 14:00:00
9;Cindy Gos;15;Martin Stevenson;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
9;Cindy Gos;18;Tom Washing;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
8;Christie Agath;9;Cindy Gos;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
8;Christie Agath;15;Martin Stevenson;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
8;Christie Agath;18;Tom Washing;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
2;Al Hannib;9;Cindy Gos;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
2;Al Hannib;8;Christie Agath;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
2;Al Hannib;3;An Iston;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
2;Al Hannib;7;Caroll Lewis;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
2;Al Hannib;15;Martin Stevenson;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
2;Al Hannib;18;Tom Washing;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
3;An Iston;9;Cindy Gos;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
3;An Iston;8;Christie Agath;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
3;An Iston;7;Caroll Lewis;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
3;An Iston;15;Martin Stevenson;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
3;An Iston;18;Tom Washing;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
7;Caroll Lewis;9;Cindy Gos;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
7;Caroll Lewis;8;Christie Agath;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
7;Caroll Lewis;15;Martin Stevenson;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
7;Caroll Lewis;18;Tom Washing;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
15;Martin Stevenson;18;Tom Washing;1;Daily Standup 1;30/12/2022 10:00:00;30/12/2022 10:30:00;30/12/2022 10:00:00
9;Cindy Gos;19;Viv Aldi;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
9;Cindy Gos;16;Mel Rom;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
9;Cindy Gos;17;Michelle Davids;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
9;Cindy Gos;13;Hugo Victor;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
1;Adam Douglas;9;Cindy Gos;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
1;Adam Douglas;19;Viv Aldi;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
1;Adam Douglas;4;An Millic;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
1;Adam Douglas;16;Mel Rom;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
1;Adam Douglas;17;Michelle Davids;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
1;Adam Douglas;13;Hugo Victor;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
4;An Millic;9;Cindy Gos;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
4;An Millic;19;Viv Aldi;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
4;An Millic;16;Mel Rom;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
4;An Millic;17;Michelle Davids;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
4;An Millic;13;Hugo Victor;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
16;Mel Rom;19;Viv Aldi;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
16;Mel Rom;17;Michelle Davids;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
17;Michelle Davids;19;Viv Aldi;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
13;Hugo Victor;19;Viv Aldi;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
13;Hugo Victor;16;Mel Rom;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
13;Hugo Victor;17;Michelle Davids;2;Daily Standup 2;30/12/2022 10:30:00;30/12/2022 11:00:00;30/12/2022 10:30:00
8;Christie Agath;9;Cindy Gos;3;Daily Standup 3;30/12/2022 11:00:00;30/12/2022 11:30:00;30/12/2022 11:00:00
9;Cindy Gos;19;Viv Aldi;8;Sprint Demo 2;30/12/2022 14:00:00;30/12/2022 16:00:00;30/12/2022 14:00:00
9;Cindy Gos;13;Hugo Victor;8;Sprint Demo 2;30/12/2022 14:00:00;30/12/2022 16:00:00;30/12/2022 14:00:00
8;Christie Agath;9;Cindy Gos;8;Sprint Demo 2;30/12/2022 14:00:00;30/12/2022 16:00:00;30/12/2022 14:00:00
8;Christie Agath;19;Viv Aldi;8;Sprint Demo 2;30/12/2022 14:00:00;30/12/2022 16:00:00;30/12/2022 14:00:00
8;Christie Agath;13;Hugo Victor;8;Sprint Demo 2;30/12/2022 14:00:00;30/12/2022 16:00:00;30/12/2022 14:00:00
8;Christie Agath;9;Cindy Gos;8;Sprint Demo 2;30/12/2022 14:00:00;30/12/2022 16:00:00;30/12/2022 14:00:00
8;Christie Agath;19;Viv Aldi;8;Sprint Demo 2;30/12/2022 14:00:00;30/12/2022 16:00:00;30/12/2022 14:00:00
8;Christie Agath;13;Hugo Victor;8;Sprint Demo 2;30/12/2022 14:00:00;30/12/2022 16:00:00;30/12/2022 14:00:00
13;Hugo Victor;19;Viv Aldi;8;Sprint Demo 2;30/12/2022 14:00:00;30/12/2022 16:00:00;30/12/2022 14:00:00
9;Cindy Gos;19;Viv Aldi;9;Sprint Demo 3;30/12/2022 16:00:00;30/12/2022 18:00:00;30/12/2022 16:00:00
9;Cindy Gos;13;Hugo Victor;9;Sprint Demo 3;30/12/2022 16:00:00;30/12/2022 18:00:00;30/12/2022 16:00:00
8;Christie Agath;9;Cindy Gos;9;Sprint Demo 3;30/12/2022 16:00:00;30/12/2022 18:00:00;30/12/2022 16:00:00
8;Christie Agath;19;Viv Aldi;9;Sprint Demo 3;30/12/2022 16:00:00;30/12/2022 18:00:00;30/12/2022 16:00:00
8;Christie Agath;13;Hugo Victor;9;Sprint Demo 3;30/12/2022 16:00:00;30/12/2022 18:00:00;30/12/2022 16:00:00
8;Christie Agath;9;Cindy Gos;9;Sprint Demo 3;30/12/2022 16:00:00;30/12/2022 18:00:00;30/12/2022 16:00:00
8;Christie Agath;19;Viv Aldi;9;Sprint Demo 3;30/12/2022 16:00:00;30/12/2022 18:00:00;30/12/2022 16:00:00
8;Christie Agath;13;Hugo Victor;9;Sprint Demo 3;30/12/2022 16:00:00;30/12/2022 18:00:00;30/12/2022 16:00:00
13;Hugo Victor;19;Viv Aldi;9;Sprint Demo 3;30/12/2022 16:00:00;30/12/2022 18:00:00;30/12/2022 16:00:00
9;Cindy Gos;15;Martin Stevenson;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
9;Cindy Gos;18;Tom Washing;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
8;Christie Agath;9;Cindy Gos;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
8;Christie Agath;15;Martin Stevenson;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
8;Christie Agath;18;Tom Washing;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
2;Al Hannib;9;Cindy Gos;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
2;Al Hannib;8;Christie Agath;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
2;Al Hannib;3;An Iston;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
2;Al Hannib;7;Caroll Lewis;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
2;Al Hannib;15;Martin Stevenson;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
2;Al Hannib;18;Tom Washing;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
3;An Iston;9;Cindy Gos;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
3;An Iston;8;Christie Agath;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
3;An Iston;7;Caroll Lewis;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
3;An Iston;15;Martin Stevenson;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
3;An Iston;18;Tom Washing;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
7;Caroll Lewis;9;Cindy Gos;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
7;Caroll Lewis;8;Christie Agath;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
7;Caroll Lewis;15;Martin Stevenson;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
7;Caroll Lewis;18;Tom Washing;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
15;Martin Stevenson;18;Tom Washing;1;Daily Standup 1;2/01/2023 10:00:00;2/01/2023 10:30:00;2/01/2023 10:00:00
9;Cindy Gos;19;Viv Aldi;2;Daily Standup 2;2/01/2023 10:30:00;2/01/2023 11:00:00;2/01/2023 10:30:00
